image,label
D:\Desktop\gan_fake_dataset\gan_fake_4742.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1995_IM-0651-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2192_IM-0802-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2632_IM-1119-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2075_IM-0708-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1302.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1951_IM-0619-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3786_IM-1899-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5183.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5464.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4583.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1160_IM-0107-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\94_IM-2436-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2469_IM-0999-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1070_IM-0050-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3521_IM-1719-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4457.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1940_IM-0610-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\356_IM-1744-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1012_IM-0013-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5479.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3820_IM-1928-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2059_IM-0696-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\62_IM-2202-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5041.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3437_IM-1663-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1347_IM-0225-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1962_IM-0628-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2221.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6954.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3845.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5519.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2397.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2243_IM-0840-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\329_IM-1571-1004003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3953.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6767.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6861.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\982_IM-2470-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\272_IM-1182-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_958.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1317_IM-0205-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\205_IM-0689-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6528.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5139.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1914_IM-0595-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1581.png,1
D:\Desktop\gan_fake_dataset\gan_fake_763.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5288.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1462.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\233_IM-0899-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6931.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2745_IM-1197-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_609.png,1
D:\Desktop\gan_fake_dataset\gan_fake_350.png,1
D:\Desktop\gan_fake_dataset\gan_fake_214.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2662_IM-1143-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3122_IM-1467-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_218.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2008_IM-0658-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3171_IM-1494-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_258.png,1
D:\Desktop\gan_fake_dataset\gan_fake_755.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4082.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6572.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6891.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3317.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5258.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4183.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5805.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1097_IM-0067-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4124.png,1
D:\Desktop\gan_fake_dataset\gan_fake_568.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1701_IM-0462-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\473_IM-2101-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5796.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3128_IM-1471-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_269.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2323.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2948_IM-1348-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_533.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1632_IM-0413-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2052_IM-0690-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3681.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1263_IM-0179-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3182_IM-1501-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4431.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5017.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1508_IM-0330-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3935_IM-2006-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2453_IM-0988-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5610.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1607.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2821.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6606.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3615.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2145_IM-0766-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6534.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6278.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\612_IM-2199-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6383.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1867_IM-0560-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4046.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6404.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\920_IM-2423-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4871.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1216_IM-0144-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3518_IM-1717-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2664.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5806.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2584_IM-1081-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6698.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3664.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2868.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5431.png,1
D:\Desktop\gan_fake_dataset\gan_fake_335.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2827_IM-1246-6006.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5500.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4613.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4392.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1704_IM-0464-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_39.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\305_IM-1420-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2584.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\208_IM-0711-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5655.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2140_IM-0762-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5220.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2087_IM-0718-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5103.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3673_IM-1828-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3024_IM-1399-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4820.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2146_IM-0766-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\465_IM-2093-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3499.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5020.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2434_IM-0976-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3835_IM-1938-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3501.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3047_IM-1418-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3907.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6981.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2581_IM-1079-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\110_IM-0067-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4258.png,1
D:\Desktop\gan_fake_dataset\gan_fake_349.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\472_IM-2100-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_860.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1877_IM-0568-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_348.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1074.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\111_IM-0076-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1358.png,1
D:\Desktop\gan_fake_dataset\gan_fake_406.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\886_IM-2400-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\282_IM-1243-1003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3481.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2350_IM-0916-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2175_IM-0788-1003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4598.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2779.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\281_IM-1238-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3065_IM-1429-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2087_IM-0718-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4781.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2609_IM-1099-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2286_IM-0871-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5446.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6689.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1496.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6236.png,1
D:\Desktop\gan_fake_dataset\gan_fake_62.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3855.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3820.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2443.png,1
D:\Desktop\gan_fake_dataset\gan_fake_29.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2251_IM-0844-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1957_IM-0624-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1456_IM-0294-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3049_IM-1420-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_239.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\397_IM-2030-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\616_IM-2200-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\152_IM-0335-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1013.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3558.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3809.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1733_IM-0483-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3763_IM-1883-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1937_IM-0607-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3815.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6923.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2296_IM-0876-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1781_IM-0509-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3134_IM-1474-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5521.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3421_IM-1656-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3647_IM-1809-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3964_IM-2028-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3359_IM-1612-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2771.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2418_IM-0962-5001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4099.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5724.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5130.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6611.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3881.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3477_IM-1690-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_168.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3348_IM-1605-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3910_IM-1987-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6191.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5918.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\391_IM-1986-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3455_IM-1677-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5080.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4703.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\608_IM-2196-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5574.png,1
D:\Desktop\gan_fake_dataset\gan_fake_224.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3306_IM-1581-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2648_IM-1133-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_189.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5772.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5605.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3724_IM-1860-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4920.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3908.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1077_IM-0054-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1900_IM-0584-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\77_IM-2315-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\152_IM-0335-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3024.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2144.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2373_IM-0934-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5674.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5567.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2130_IM-0755-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2828_IM-1247-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4901.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2920_IM-1323-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3261.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2986_IM-1374-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3969_IM-2030-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3305.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3432_IM-1661-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1479_IM-0311-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\867_IM-2387-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\875_IM-2392-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\380_IM-1911-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3967_IM-2028-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2543_IM-1054-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\657_IM-2233-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3320_IM-1588-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4531.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1135.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3484.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1202.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1984.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3858.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\171_IM-0468-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2065.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3527.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3020.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3011_IM-1390-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3593_IM-1772-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1916_IM-0595-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\654_IM-2231-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3846.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\8_IM-2333-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5064.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3697_IM-1846-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3501_IM-1706-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2849.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1770_IM-0504-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4227.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2885_IM-1287-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3793.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\350_IM-1705-0001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\855_IM-2376-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1466.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4996.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3115_IM-1463-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1090.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6229.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\395_IM-2019-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_82.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5596.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1534_IM-0345-12001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6868.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6601.png,1
D:\Desktop\gan_fake_dataset\gan_fake_971.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1631_IM-0412-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6670.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1369_IM-0238-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1391_IM-0250-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3808_IM-1918-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2661.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2979.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1009_IM-0010-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1190_IM-0128-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5767.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1072_IM-0052-1001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6241.png,1
D:\Desktop\gan_fake_dataset\gan_fake_460.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4142.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4760.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2958_IM-1354-1002.dcm.png,0
