image,label
D:\Fake_images\contrast\89_IM-2402-1001.dcm.png,1
D:\Fake_images\resize\3079_IM-1438-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3577_IM-1758-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3448_IM-1671-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2358_IM-0922-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3843.png,1
D:\Fake_images\resize\1823_IM-0534-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2956_IM-1353-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1394_IM-0251-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_465.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2819_IM-1243-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2315_IM-0889-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2019_IM-0666-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5756.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2704_IM-1171-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1330_IM-0213-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3566_IM-1751-2001.dcm.png,1
D:\Fake_images\elastic\437_IM-2077-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\116_IM-0107-2001.dcm.png,1
D:\Fake_images\jpeg\2308_IM-0883-1001.dcm.png,1
D:\Fake_images\jpeg\3010_IM-1389-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3876_IM-1967-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5332.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2186.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2110.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4638.png,1
D:\Fake_images\jpeg\285_IM-1258-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1017_IM-0013-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3122_IM-1467-1001.dcm.png,1
D:\Fake_images\contrast\806_IM-2340-0001-0002.dcm.png,1
D:\Fake_images\sharp\859_IM-2380-1001.dcm.png,1
D:\Fake_images\noise\3674_IM-1829-0001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6357.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1209_IM-0142-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5122.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1459_IM-0297-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3417_IM-1652-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1659_IM-0434-1002.dcm.png,0
D:\Fake_images\sharp\3110_IM-1460-1001.dcm.png,1
D:\Fake_images\combo\3332_IM-1596-3001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3203.png,1
D:\Fake_images\combo\2690_IM-1162-1003002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2880_IM-1284-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1442.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\2039_IM-0683-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_550.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3241_IM-1534-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2233_IM-0832-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_68.png,1
D:\Fake_images\gamma\2832_IM-1249-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_451.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3842.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6257.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2041_IM-0685-2001.dcm.png,0
D:\Fake_images\resize\2300_IM-0881-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\887_IM-2400-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1676_IM-0445-1002.dcm.png,0
D:\Fake_images\sharp\3183_IM-1502-2001.dcm.png,1
D:\Fake_images\sharp\22_IM-0810-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3326_IM-1592-4004.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\771_IM-2316-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1228_IM-0151-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\511_IM-2127-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_83.png,1
D:\Fake_images\combo\2049_IM-0688-1001.dcm.png,1
D:\Fake_images\gamma\1395_IM-0251-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3456_IM-1678-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2659_IM-1140-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6903.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1196_IM-0131-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3704_IM-1851-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3587.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3618_IM-1790-82420002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1316_IM-0205-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3535_IM-1728-0001-0001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\814_IM-2345-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3592_IM-1771-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1070.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1260_IM-0176-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3398_IM-1642-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2537_IM-1049-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2390_IM-0944-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2141_IM-0763-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3621_IM-1792-3001.dcm.png,0
D:\Fake_images\combo\3530_IM-1726-1001.dcm.png,1
D:\Fake_images\sharp\1341_IM-0220-3001.dcm.png,1
D:\Fake_images\jpeg\410_IM-2056-1003.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2674_IM-1149-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1564_IM-0368-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1208_IM-0141-3001.dcm.png,1
D:\Fake_images\resize\1150_IM-0102-1003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1610_IM-0395-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1949_IM-0617-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4960.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2080_IM-0712-3003.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3008_IM-1389-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1987_IM-0644-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2708_IM-1174-3003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1597_IM-0388-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\480_IM-2104-2001.dcm.png,1
D:\Fake_images\combo\2590_IM-1083-2001.dcm.png,1
D:\Fake_images\elastic\2671_IM-1148-1001-0002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1608_IM-0394-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2050.png,1
D:\Fake_images\jpeg\3519_IM-1717-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1481_IM-0312-3001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1492.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1911_IM-0593-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3887.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2904.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1733_IM-0483-0001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3119.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3939.png,1
D:\Fake_images\combo\767_IM-2312-1001.dcm.png,1
D:\Fake_images\elastic\2734_IM-1189-2001.dcm.png,1
D:\Fake_images\resize\602_IM-2192-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1311_IM-0203-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\137_IM-0238-2002.dcm.png,0
D:\Fake_images\elastic\3605_IM-1781-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1763_IM-0497-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1007_IM-0008-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6177.png,1
D:\Desktop\gan_fake_dataset\gan_fake_201.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2180_IM-0793-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1193_IM-0129-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1770_IM-0504-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3070_IM-1432-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5468.png,1
D:\Fake_images\noise\2790_IM-1224-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2776_IM-1217-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_929.png,1
D:\Fake_images\blur\1790_IM-0515-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4135.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1703_IM-0463-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2189_IM-0798-2001.dcm.png,1
D:\Fake_images\gamma\3564_IM-1749-0001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1162_IM-0108-2001.dcm.png,0
D:\Fake_images\contrast\940_IM-2437-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3529_IM-1725-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3946_IM-2015-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1427_IM-0273-12012.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2262_IM-0852-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1286.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2633_IM-1120-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1432.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\143_IM-0276-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\621_IM-2203-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1375_IM-0241-3001.dcm.png,0
D:\Fake_images\gamma\3099_IM-1450-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\163_IM-0410-12012.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\996_IM-2479-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3870_IM-1963-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6702.png,1
D:\Fake_images\gamma\847_IM-2369-1002.dcm.png,1
D:\Fake_images\blur\2564_IM-1067-1001.dcm.png,1
D:\Fake_images\noise\2710_IM-1177-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1349_IM-0227-2001.dcm.png,1
D:\Fake_images\contrast\900_IM-2408-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6437.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4695.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1991_IM-0648-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3264_IM-1550-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5135.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2751_IM-1201-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2922_IM-1325-2001.dcm.png,1
D:\Fake_images\blur\2099_IM-0729-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2402_IM-0951-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1766_IM-0500-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3506_IM-1708-2001.dcm.png,0
D:\Fake_images\combo\3941_IM-2012-0001-0002.dcm.png,1
D:\Fake_images\combo\3849_IM-1947-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3820_IM-1928-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\30_IM-1385-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2806_IM-1236-1001.dcm.png,0
D:\Fake_images\noise\3241_IM-1534-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3124.png,1
D:\Fake_images\jpeg\2227_IM-0831-2001.dcm.png,1
D:\Fake_images\resize\2596_IM-1086-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2927_IM-1329-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4620.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2992_IM-1379-2002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1883_IM-0572-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1283_IM-0188-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\279_IM-1224-1001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6834.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\846_IM-2368-0001-0003.dcm.png,0
D:\Fake_images\jpeg\2962_IM-1355-1001.dcm.png,1
D:\Fake_images\noise\513_IM-2128-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3731_IM-1865-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6030.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2013_IM-0663-1002.dcm.png,0
D:\Fake_images\gamma\3965_IM-2028-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2586_IM-1083-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3891_IM-1973-2001.dcm.png,1
D:\Fake_images\combo\1103_IM-0070-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2391.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3024_IM-1399-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1719_IM-0474-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3072_IM-1433-2001.dcm.png,0
D:\Fake_images\gamma\338_IM-1628-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2014_IM-0664-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6751.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2440.png,1
D:\Fake_images\noise\1425_IM-0272-1001.dcm.png,1
D:\Fake_images\blur\87_IM-2390-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2301_IM-0881-1001.dcm.png,0
D:\Fake_images\contrast\1102_IM-0069-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\114_IM-0096-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3980_IM-2039-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1825_IM-0535-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\869_IM-2389-2001.dcm.png,1
D:\Fake_images\gamma\2146_IM-0766-3003.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3952.png,1
D:\Fake_images\jpeg\484_IM-2108-1001.dcm.png,1
D:\Fake_images\combo\2213_IM-0819-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3138_IM-1476-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_406.png,1
D:\Fake_images\elastic\3874_IM-1966-2001.dcm.png,1
D:\Fake_images\noise\2161_IM-0779-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3468_IM-1684-0001-0004.dcm.png,0
D:\Fake_images\gamma\2354_IM-0918-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\732_IM-2292-1001-0001.dcm.png,1
D:\Fake_images\contrast\3727_IM-1863-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\188_IM-0569-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2649_IM-1133-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1723.png,1
D:\Fake_images\contrast\3865_IM-1958-1001.dcm.png,1
D:\Fake_images\elastic\3290_IM-1572-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2082_IM-0714-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1077_IM-0054-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1112.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1895.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1723_IM-0477-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1544_IM-0354-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2795_IM-1227-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2620_IM-1109-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\756_IM-2307-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\751_IM-2305-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\417_IM-2060-1001.dcm.png,1
D:\Fake_images\contrast\1703_IM-0463-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1075_IM-0054-1001.dcm.png,1
D:\Fake_images\sharp\2253_IM-0845-1002001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4970.png,1
D:\Fake_images\gamma\3367_IM-1619-3001.dcm.png,1
D:\Fake_images\noise\2687_IM-1158-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4505.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1944_IM-0613-1001.dcm.png,0
D:\Fake_images\gamma\2724_IM-1186-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\821_IM-2351-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\128_IM-0186-82592001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3030_IM-1405-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\174_IM-0488-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3489_IM-1696-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3740_IM-1868-1001.dcm.png,1
D:\Fake_images\elastic\1723_IM-0477-2001.dcm.png,1
D:\Fake_images\gamma\1846_IM-0549-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3451_IM-1674-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2954_IM-1352-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2100.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6553.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2190_IM-0800-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\294_IM-1340-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1541_IM-0352-2001.dcm.png,1
D:\Fake_images\blur\864_IM-2384-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\543_IM-2148-1001.dcm.png,1
D:\Fake_images\resize\3359_IM-1612-6001.dcm.png,1
D:\Fake_images\sharp\3001_IM-1387-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3904_IM-1983-2001.dcm.png,0
D:\Fake_images\sharp\764_IM-2311-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2609_IM-1099-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4277.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2842_IM-1254-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1238_IM-0160-2002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1043_IM-0035-0001-0002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2541.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\132_IM-0206-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\842_IM-2366-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3451.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3301_IM-1579-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5003.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1244.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1660_IM-0436-2002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3817_IM-1925-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4443.png,1
D:\Fake_images\blur\453_IM-2084-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\776_IM-2319-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\172_IM-0474-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1857_IM-0556-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\907_IM-2412-82526002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2091.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1054_IM-0040-1002.dcm.png,0
D:\Fake_images\resize\356_IM-1744-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3241_IM-1534-2001.dcm.png,0
D:\Fake_images\combo\1861_IM-0558-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\48_IM-2103-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2246_IM-0843-1001.dcm.png,1
D:\Fake_images\noise\230_IM-0880-0001-0002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3454_IM-1677-3001.dcm.png,1
D:\Fake_images\combo\285_IM-1258-4004.dcm.png,1
D:\Fake_images\resize\1560_IM-0366-1002.dcm.png,1
D:\Fake_images\combo\3372_IM-1623-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2962_IM-1355-1001.dcm.png,1
D:\Fake_images\sharp\1464_IM-0301-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3568_IM-1753-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3828_IM-1932-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1086_IM-0059-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_908.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5057.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4781.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1921_IM-0598-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\809_IM-2342-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2445_IM-0981-2002.dcm.png,0
D:\Fake_images\gamma\1582_IM-0378-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\284_IM-1252-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1403_IM-0258-1001.dcm.png,1
D:\Fake_images\elastic\1223_IM-0150-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1865_IM-0558-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2636_IM-1121-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1753_IM-0494-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_884.png,1
D:\Fake_images\sharp\355_IM-1739-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1390_IM-0249-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3203_IM-1513-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3658_IM-1819-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3053_IM-1421-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\585_IM-2181-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1858.png,1
